Product_id,Review_rating,clean_review,Sentiment
68, 5.0 out of 5 stars, value for money,Negative
68, 3.0 out of 5 stars, overall its ok,Positive
68, 5.0 out of 5 stars, good,Positive
68, 4.0 out of 5 stars, vary comfortable,Negative
68, 4.0 out of 5 stars, good,Negative
68, 3.0 out of 5 stars, poor quality,Positive
69,5.0 out of 5 stars,easy  comfortable,Positive
69, 4.0 out of 5 stars, good,Negative
69, 1.0 out of 5 stars, not durable bad purchase,Negative
69, 2.0 out of 5 stars, bad experience,Positive
69, 5.0 out of 5 stars, value for money,Negative
69, 4.0 out of 5 stars, nice product,Negative
69, 4.0 out of 5 stars, great footware,Positive
69, 5.0 out of 5 stars, value of money,Positive
69, 4.0 out of 5 stars, nice product,Positive
69, 1.0 out of 5 stars, colour issue,Negative
70,3.0 out of 5 stars,average products,Negative
70, 3.0 out of 5 stars, size description,Negative
70, 4.0 out of 5 stars, size different and good quality,Negative
70, 4.0 out of 5 stars, value for money,Positive
70, 4.0 out of 5 stars, product is justified the price,Positive
70, 5.0 out of 5 stars, the best thing to buy at a low price,Positive
70, 2.0 out of 5 stars, slightly disappointed,Negative
70, 4.0 out of 5 stars, good product,Negative
70, 3.0 out of 5 stars, size is different between combo shoes,Negative
70, 3.0 out of 5 stars, product good on this price but you felt problems like colour issues and size,Positive
71,3.0 out of 5 stars,not good for feet,Positive
71, 5.0 out of 5 stars, nice shoe reasonable price,Positive
71, 5.0 out of 5 stars, good,Negative
72,5.0 out of 5 stars,good sandak for rainy seasons,Negative
72, 4.0 out of 5 stars, air passing,Negative
73,5.0 out of 5 stars,very nice,Positive
73, 5.0 out of 5 stars, quality,Positive
73, 4.0 out of 5 stars, nice shoes,Positive
73, 3.0 out of 5 stars, not good but not bad,Positive
73, 5.0 out of 5 stars, good product,Positive
73, 1.0 out of 5 stars, seems like poor quality of shoe lookwise it is okay,Positive
73, 5.0 out of 5 stars, hum bol rahe toh le lo,Negative
73, 1.0 out of 5 stars, cheap quality,Positive
73, 5.0 out of 5 stars, awesome quality,Positive
73, 5.0 out of 5 stars, kraasa is a perfect outfit,Positive
74,1.0 out of 5 stars,quality of product,Positive
74, 5.0 out of 5 stars, nice,Positive
75,5.0 out of 5 stars,comfortable and worth the buy,Negative
75, 4.0 out of 5 stars, best running shoes,Positive
75, 1.0 out of 5 stars, very uncomfortable,Positive
75, 1.0 out of 5 stars, cheap material,Negative
75, 1.0 out of 5 stars, shoes are dirty,Negative
75, 5.0 out of 5 stars, goldstar mens running shoes,Positive
75, 5.0 out of 5 stars, nice,Negative
75, 4.0 out of 5 stars, good,Positive
75, 5.0 out of 5 stars, loss money,Positive
75, 1.0 out of 5 stars, bad,Positive
76,1.0 out of 5 stars,,Negative
76, 2.0 out of 5 stars, pairs no ,Positive
76, 5.0 out of 5 stars, ,Negative
76, 1.0 out of 5 stars, bad seller,Positive
76, 5.0 out of 5 stars, very good,Positive
76, 4.0 out of 5 stars, decent,Negative
76, 1.0 out of 5 stars, quality issue,Negative
76, 1.0 out of 5 stars, can definetly work upon the quality of material,Negative
76, 3.0 out of 5 stars, best app for shopping,Negative
76, 5.0 out of 5 stars, value for money product,Positive
77,4.0 out of 5 stars,comfortable fit stylish,Negative
77, 5.0 out of 5 stars, formalscumsemiformals,Positive
77, 5.0 out of 5 stars, if you have found ityou have come to the right shoe,Positive
77, 5.0 out of 5 stars, worth the price,Positive
77, 4.0 out of 5 stars, okay,Negative
77, 5.0 out of 5 stars, worth buying,Positive
77, 1.0 out of 5 stars, terrible product,Negative
77, 3.0 out of 5 stars, good,Positive
77, 4.0 out of 5 stars, perfect fitting ,Positive
77, 4.0 out of 5 stars, worth full product,Positive
78,5.0 out of 5 stars,nice,Negative
78, 5.0 out of 5 stars, value for money,Negative
78, 5.0 out of 5 stars, very good product and value for the money,Positive
78, 2.0 out of 5 stars, poor,Positive
78, 5.0 out of 5 stars, value for money,Positive
78, 1.0 out of 5 stars, disappointed with asian,Negative
78, 3.0 out of 5 stars, different model shoes,Positive
78, 5.0 out of 5 stars, great,Positive
78, 4.0 out of 5 stars, weight its really a light weight shoes,Negative
78, 5.0 out of 5 stars, very nice product,Positive
79,2.0 out of 5 stars,poor quality,Positive
79, 1.0 out of 5 stars, not recommend,Negative
79, 1.0 out of 5 stars, its damaged,Negative
80,3.0 out of 5 stars,review after purchase,Negative
80, 4.0 out of 5 stars, lite weight good quality,Positive
80, 4.0 out of 5 stars, it looks beautiful ,Negative
80, 4.0 out of 5 stars, excellent,Negative
80, 1.0 out of 5 stars, for quality,Negative
80, 1.0 out of 5 stars, worst money dont bye,Negative
80, 5.0 out of 5 stars, bad,Positive
80, 1.0 out of 5 stars, worst quality,Negative
80, 3.0 out of 5 stars, ok ok type shoes,Negative
80, 5.0 out of 5 stars, amazing,Positive
81,5.0 out of 5 stars,buy  size after calculate size chart,Positive
81, 1.0 out of 5 stars, average quality sandals,Negative
81, 5.0 out of 5 stars, very well designed comfortable and sturdy product,Negative
81, 5.0 out of 5 stars, dont think just buy it perfect product,Negative
81, 5.0 out of 5 stars, felt little costly,Negative
81, 4.0 out of 5 stars, overall unbelievable,Negative
81, 5.0 out of 5 stars, thanks amazon excellent product,Negative
81, 4.0 out of 5 stars, size product,Negative
81, 5.0 out of 5 stars, more attractive than as shown in the picture nice product at this price,Negative
81, 4.0 out of 5 stars, worth buying it for casual use,Negative
82,3.0 out of 5 stars,more like a unbranded generic item,Positive
82, 5.0 out of 5 stars, perfect product,Negative
82, 5.0 out of 5 stars, yes,Negative
82, 5.0 out of 5 stars, ok,Negative
83,3.0 out of 5 stars,definitely worth the money spent quality   but size is bit small ,Positive
83, 5.0 out of 5 stars, very good value for your money and quality,Negative
83, 5.0 out of 5 stars, good,Negative
83, 3.0 out of 5 stars, disappointing,Positive
83, 5.0 out of 5 stars, full marks,Positive
83, 5.0 out of 5 stars, great value for money,Positive
83, 3.0 out of 5 stars, pt shoes not for running,Positive
83, 5.0 out of 5 stars, very good shoes,Positive
83, 5.0 out of 5 stars, satisfied but regret buying small size,Negative
83, 3.0 out of 5 stars, a good product for morning walks,Positive
84,5.0 out of 5 stars,perfect,Positive
84, 2.0 out of 5 stars, disappointing,Positive
84, 1.0 out of 5 stars, bad product,Negative
84, 2.0 out of 5 stars, good but soul isnt good,Negative
84, 5.0 out of 5 stars, nice,Positive
84, 4.0 out of 5 stars, good product low cost,Negative
84, 1.0 out of 5 stars, very bad after  week both,Negative
84, 5.0 out of 5 stars, good products in ,Positive
84, 5.0 out of 5 stars, worth a purchase,Negative
84, 3.0 out of 5 stars, ok ok not so gud,Positive
85,1.0 out of 5 stars,quality,Positive
85, 1.0 out of 5 stars, material is not good,Negative
85, 3.0 out of 5 stars, good purchase,Negative
85, 1.0 out of 5 stars, damaged,Positive
85, 1.0 out of 5 stars, not better,Positive
85, 1.0 out of 5 stars, damage shoe,Positive
85, 1.0 out of 5 stars, return,Positive
85, 1.0 out of 5 stars, very bad,Negative
85, 2.0 out of 5 stars, low quality,Negative
85, 1.0 out of 5 stars, not good quality,Negative
86,5.0 out of 5 stars,review after  years of heavy usage,Negative
86, 1.0 out of 5 stars, mrp  only selling price  big fraud,Negative
86, 5.0 out of 5 stars, looks is awesome good looking in fesonable price,Negative
86, 5.0 out of 5 stars, the shoe is pretty light and fits well,Negative
86, 1.0 out of 5 stars, not a running shoe,Negative
86, 1.0 out of 5 stars, you must not buy it,Negative
86, 5.0 out of 5 stars, value for money ,Negative
86, 5.0 out of 5 stars, nice product i m so happy materials is so good,Positive
86, 1.0 out of 5 stars, honest review after  months of use,Negative
86, 5.0 out of 5 stars, i love the product but not a happy customer for only one reason,Negative
87,4.0 out of 5 stars,good quality product best for its price,Positive
87, 4.0 out of 5 stars, love it,Negative
87, 5.0 out of 5 stars, a comfortable shoe,Negative
87, 5.0 out of 5 stars, soft and light weight updated review after  month use ,Negative
87, 5.0 out of 5 stars, amazing quality,Negative
87, 2.0 out of 5 stars, theyre old people shoes,Negative
87, 5.0 out of 5 stars, liked the product ,Negative
87, 2.0 out of 5 stars, not comfortable if worn throughout the day,Negative
87, 4.0 out of 5 stars, good but not suitable in rain,Negative
87, 5.0 out of 5 stars, absolute value for money ,Negative
88,5.0 out of 5 stars,love your wear,Negative
89,1.0 out of 5 stars,poor quality,Positive
89, 1.0 out of 5 stars, waste for money,Positive
89, 1.0 out of 5 stars, poor quality,Positive
89, 1.0 out of 5 stars, bad shoes quality,Negative
89, 1.0 out of 5 stars, poor quality products,Positive
89, 4.0 out of 5 stars, inner side sool not good  price good,Negative
89, 2.0 out of 5 stars, overall shoes r value for money item,Negative
89, 1.0 out of 5 stars, dismaying,Positive
89, 1.0 out of 5 stars, not good,Negative
89, 5.0 out of 5 stars, cool,Negative
90,4.0 out of 5 stars,good look,Positive
90, 1.0 out of 5 stars, bad quality,Negative
90, 1.0 out of 5 stars, left shoe is damage,Positive
90, 5.0 out of 5 stars, product,Negative
90, 2.0 out of 5 stars, dont buy it guys,Positive
90, 3.0 out of 5 stars, quality is not good,Negative
90, 5.0 out of 5 stars, perfect shoes for boys,Negative
90, 1.0 out of 5 stars, bad quality,Negative
90, 4.0 out of 5 stars, good,Positive
90, 4.0 out of 5 stars, value for money,Negative
91,1.0 out of 5 stars,waste of money as in local market ablable in rs,Positive
91, 1.0 out of 5 stars, gum stain  poor quality,Negative
91, 5.0 out of 5 stars, worth it,Positive
91, 5.0 out of 5 stars, its so o good,Positive
91, 4.0 out of 5 stars, good shoes with cheap price,Positive
91, 4.0 out of 5 stars, best for walkinguk size,Positive
91, 5.0 out of 5 stars, best in such a low price,Positive
91, 5.0 out of 5 stars, awsome,Positive
91, 5.0 out of 5 stars, given the price range awesome purchase,Positive
91, 5.0 out of 5 stars, am satisfied with this item thanks to amezon,Negative
92,5.0 out of 5 stars,good replacement for sandles and slippers,Negative
92, 5.0 out of 5 stars, fits perfectly value for money,Positive
92, 5.0 out of 5 stars, looks amazing nd value for money,Negative
92, 1.0 out of 5 stars, fack not from aqualite,Negative
92, 1.0 out of 5 stars, left is small than right though both are no ,Positive
92, 5.0 out of 5 stars, quality products,Positive
92, 5.0 out of 5 stars, nice product,Negative
92, 4.0 out of 5 stars, good,Negative
92, 5.0 out of 5 stars, good product,Negative
92, 5.0 out of 5 stars, good job,Positive
93,2.0 out of 5 stars,below average,Positive
93, 5.0 out of 5 stars, quality is good nd product is nice,Positive
94,5.0 out of 5 stars,product price is worthy,Positive
94, 4.0 out of 5 stars, good fit good grip,Positive
94, 1.0 out of 5 stars, worst productdont buy it,Negative
94, 5.0 out of 5 stars, i just love sparx underrated brand,Positive
94, 5.0 out of 5 stars, excellent product,Negative
94, 5.0 out of 5 stars, extremely good product,Positive
94, 2.0 out of 5 stars, shoes is amazing six eis too small so i return it,Negative
94, 4.0 out of 5 stars, best loafer of no  footwear brand relaxo,Negative
94, 5.0 out of 5 stars, comfortable and good quality,Negative
94, 5.0 out of 5 stars, a good sparx product go for it,Positive
95,5.0 out of 5 stars,dont think just buy it,Positive
95, 5.0 out of 5 stars, go for it,Positive
95, 4.0 out of 5 stars, quality of the product is good thanks to amazon for easy returns and exchanges,Negative
95, 4.0 out of 5 stars, everything is good except the hard sole ,Positive
95, 5.0 out of 5 stars, five stars,Positive
95, 4.0 out of 5 stars, quite nice,Negative
95, 2.0 out of 5 stars, not proper fit,Negative
95, 3.0 out of 5 stars, purchased it for ,Negative
95, 3.0 out of 5 stars, good for the price butfew issues,Positive
95, 3.0 out of 5 stars, good quality worthy flip flops,Negative
96,1.0 out of 5 stars,worst quality,Positive
96, 1.0 out of 5 stars, dont waste your money,Negative
96, 2.0 out of 5 stars, i got wet shoes,Positive
96, 1.0 out of 5 stars, poor quality product,Positive
96, 5.0 out of 5 stars, great product  excellent quality,Positive
96, 3.0 out of 5 stars, comfort,Positive
96, 1.0 out of 5 stars, it is the worst product i have ever bought from amazon,Positive
96, 2.0 out of 5 stars, products oky but not use full,Positive
96, 1.0 out of 5 stars, poor quality,Positive
97,5.0 out of 5 stars,just love it ,Positive
97, 1.0 out of 5 stars, dont buy waste of money,Positive
97, 2.0 out of 5 stars, color is not my type  buy it only if you happy with the color,Positive
97, 3.0 out of 5 stars, overall still good working,Negative
97, 4.0 out of 5 stars, nice shoes but color not as expected,Positive
97, 4.0 out of 5 stars, best buy,Positive
97, 5.0 out of 5 stars, quality item n insole is good except minor glue here n there,Positive
97, 5.0 out of 5 stars, buy size,Negative
97, 5.0 out of 5 stars, good,Negative
97, 5.0 out of 5 stars, worth of buying,Negative
98,3.0 out of 5 stars,only good,Positive
98, 3.0 out of 5 stars, not so durable,Positive
98, 1.0 out of 5 stars, bad cheap quality,Positive
98, 4.0 out of 5 stars, iam satisfies to this order is like amazon ,Negative
98, 2.0 out of 5 stars, poor quality,Negative
98, 4.0 out of 5 stars, ok,Positive
98, 3.0 out of 5 stars, like,Negative
99,3.0 out of 5 stars,wrost metirial,Positive
100,5.0 out of 5 stars,best shoe under ,Positive
100, 1.0 out of 5 stars, please do not buy,Negative
100, 4.0 out of 5 stars, sall size,Positive
100, 4.0 out of 5 stars, value for money,Positive
100, 3.0 out of 5 stars, good product,Negative
100, 5.0 out of 5 stars, the,Positive
100, 3.0 out of 5 stars, material not worth the amount,Positive
100, 4.0 out of 5 stars, size was perfect fit,Positive
100, 2.0 out of 5 stars, ,Negative
100, 5.0 out of 5 stars, excellent,Positive
101,5.0 out of 5 stars,value for money,Negative
101, 5.0 out of 5 stars, value for money,Positive
101, 4.0 out of 5 stars, nice product,Positive
101, 5.0 out of 5 stars, good,Positive
101, 4.0 out of 5 stars, average,Negative
101, 5.0 out of 5 stars, amazing and elegant looks ,Positive
101, 5.0 out of 5 stars, osm bole to ek no,Negative
101, 5.0 out of 5 stars, good,Positive
101, 5.0 out of 5 stars, suuupperrrr shoe go for it,Negative
101, 3.0 out of 5 stars, just ok,Positive
102,5.0 out of 5 stars,amazing,Negative
102, 4.0 out of 5 stars, acceptable,Negative
102, 3.0 out of 5 stars, where are my laces,Negative
102, 4.0 out of 5 stars, comfortable,Negative
102, 5.0 out of 5 stars, good and worth,Negative
102, 1.0 out of 5 stars, waste of money,Positive
102, 5.0 out of 5 stars, bata always gives batter quality,Positive
102, 5.0 out of 5 stars, just go for it,Negative
102, 5.0 out of 5 stars, good one,Positive
102, 5.0 out of 5 stars, awesome product good for gym squats and deadlift,Positive
103,5.0 out of 5 stars,go ahead for it,Negative
104,5.0 out of 5 stars,it was best shoes,Negative
104, 5.0 out of 5 stars, evergreen shoes,Negative
104, 5.0 out of 5 stars, try it once,Positive
104, 5.0 out of 5 stars, unistar always perfect and best,Negative
104, 4.0 out of 5 stars, budget friendly product,Negative
104, 3.0 out of 5 stars, you get what you pay for,Positive
104, 3.0 out of 5 stars, good product,Negative
104, 4.0 out of 5 stars, appropriate,Positive
104, 5.0 out of 5 stars, perfect uni,Negative
104, 5.0 out of 5 stars, value for money fits well,Negative
105,3.0 out of 5 stars,satisfactory as shown,Negative
105, 3.0 out of 5 stars, so tight but good,Negative
105, 5.0 out of 5 stars, stylish and confortable,Negative
105, 5.0 out of 5 stars, good,Positive
105, 3.0 out of 5 stars, its okay okay type,Negative
