Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
49,4.0 out of 5 stars,go for it,5 stars,0.6479388475418091
49, 3.0 out of 5 stars, awesome,5 stars,0.9403263330459595
49, 4.0 out of 5 stars, washable shoes at reasonable price,5 stars,0.6631578803062439
49, 4.0 out of 5 stars, fine product  a reasonable rate,5 stars,0.6156746745109558
49, 4.0 out of 5 stars, good looking shoe at low price,5 stars,0.591917097568512
49, 2.0 out of 5 stars, very thin sole,1 star,0.3556656539440155
49, 4.0 out of 5 stars, smart  economical,5 stars,0.7628530263900757
49, 5.0 out of 5 stars, beautiful looks very durable attractive price,5 stars,0.9152962565422058
49, 1.0 out of 5 stars, the sole is too thin,2 stars,0.40136393904685974
49, 5.0 out of 5 stars, awesome product,5 stars,0.944373369216919
50,3.0 out of 5 stars,not very comfortable the bottom is hard,2 stars,0.510155975818634
50, 4.0 out of 5 stars, dipesh katara,5 stars,0.44805094599723816
51,5.0 out of 5 stars,nice product,5 stars,0.6937230825424194
51, 1.0 out of 5 stars, dont order at all,1 star,0.6619138121604919
51, 1.0 out of 5 stars, not good,1 star,0.6892451643943787
51, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
52,2.0 out of 5 stars,,5 stars,0.46193116903305054
52, 1.0 out of 5 stars, different model they have sent,5 stars,0.5571396350860596
52, 5.0 out of 5 stars, size,5 stars,0.42587944865226746
52, 4.0 out of 5 stars, very good product and design,5 stars,0.8663703799247742
52, 4.0 out of 5 stars, satisfied,5 stars,0.6340687870979309
52, 5.0 out of 5 stars, perfect perfect perfect,5 stars,0.9775176644325256
52, 4.0 out of 5 stars, nice product,5 stars,0.6937230825424194
52, 1.0 out of 5 stars, worst product,1 star,0.9456179738044739
52, 2.0 out of 5 stars, good,5 stars,0.5337613821029663
52, 5.0 out of 5 stars, very good,5 stars,0.8276106715202332
53,1.0 out of 5 stars,problem,1 star,0.47586163878440857
53, 3.0 out of 5 stars, insole pads are just the worst neither size or shape,1 star,0.8843751549720764
53, 1.0 out of 5 stars, not bad,3 stars,0.5647664070129395
53, 1.0 out of 5 stars, please exchange shoe required no,1 star,0.5778216123580933
53, 1.0 out of 5 stars, poor quality and different shoes deliverd,1 star,0.809906542301178
53, 2.0 out of 5 stars, dont buy,1 star,0.7622948884963989
53, 4.0 out of 5 stars, nice product but in cheap price,4 stars,0.5868152379989624
53, 3.0 out of 5 stars, first shoes is same but second shoes is different type but better ,3 stars,0.36129775643348694
53, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
53, 4.0 out of 5 stars, its good,5 stars,0.4763038456439972
54,1.0 out of 5 stars,a genuine review not worth buying,1 star,0.6921898722648621
54, 5.0 out of 5 stars, light weight comfortable and stylish,5 stars,0.7895635366439819
54, 5.0 out of 5 stars, quality assured product,5 stars,0.840225338935852
54, 1.0 out of 5 stars, horrible  day shoe,1 star,0.9297503232955933
54, 4.0 out of 5 stars, wow product ,5 stars,0.915634274482727
54, 5.0 out of 5 stars, awesome product,5 stars,0.944373369216919
54, 4.0 out of 5 stars, bang on bucks,5 stars,0.389843612909317
54, 4.0 out of 5 stars, comfy light weight nice pair of shoes,5 stars,0.6670979261398315
54, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
54, 1.0 out of 5 stars, everything is wrong,1 star,0.5756933689117432
55,1.0 out of 5 stars,poor quality,1 star,0.8295193314552307
56,5.0 out of 5 stars,awesome purchase,5 stars,0.9354243874549866
56, 4.0 out of 5 stars, good in looks but little hard from inside,4 stars,0.5480860471725464
56, 4.0 out of 5 stars, good product,5 stars,0.6334669589996338
56, 5.0 out of 5 stars, supper,5 stars,0.6319672465324402
56, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
57,1.0 out of 5 stars,do not buy,1 star,0.9120274782180786
57, 5.0 out of 5 stars, excellent pair of sleepers received from the supplier,5 stars,0.9230216145515442
57, 5.0 out of 5 stars, cheap and best,5 stars,0.84881192445755
57, 5.0 out of 5 stars, top quality best price far better than other brand,5 stars,0.9572317004203796
57, 5.0 out of 5 stars, quality and durability,5 stars,0.8237835764884949
57, 5.0 out of 5 stars, great chappals,5 stars,0.9056053757667542
57, 2.0 out of 5 stars, relaxo mens house slipper,5 stars,0.560425877571106
57, 3.0 out of 5 stars, value for the money but pain in the foot,3 stars,0.36374804377555847
57, 3.0 out of 5 stars, accupressure anyone,5 stars,0.4456101357936859
57, 1.0 out of 5 stars, received a bag instead of slippers,1 star,0.40982919931411743
58,1.0 out of 5 stars,cheap quality,1 star,0.6473367810249329
58, 4.0 out of 5 stars, good very nyc,5 stars,0.5615793466567993
58, 4.0 out of 5 stars, order extra size,5 stars,0.6335576176643372
58, 1.0 out of 5 stars, worst quality of shoes,1 star,0.9039092063903809
58, 1.0 out of 5 stars, bad and not upto mark,1 star,0.8125743269920349
58, 1.0 out of 5 stars, money waste product hai,1 star,0.6696236729621887
58, 5.0 out of 5 stars, nice one,5 stars,0.7281727194786072
58, 1.0 out of 5 stars, dont buy this product local quality,1 star,0.6174036860466003
58, 1.0 out of 5 stars, change,5 stars,0.4568359851837158
58, 1.0 out of 5 stars, quality,5 stars,0.8053585290908813
59,5.0 out of 5 stars,worth,5 stars,0.7625688314437866
59, 4.0 out of 5 stars, very good item,5 stars,0.8323268890380859
59, 5.0 out of 5 stars, very very good product,5 stars,0.8910479545593262
60,5.0 out of 5 stars,best for casual wear,5 stars,0.7779651880264282
60, 4.0 out of 5 stars, value for money,5 stars,0.6624334454536438
60, 5.0 out of 5 stars, size uk,5 stars,0.44949814677238464
60, 5.0 out of 5 stars, good product  go for it,5 stars,0.5755103826522827
60, 1.0 out of 5 stars, product is too bad totaly wastage of money,1 star,0.7982151508331299
60, 3.0 out of 5 stars, this boot is very nice,5 stars,0.88408362865448
60, 2.0 out of 5 stars, not good,1 star,0.6892451643943787
60, 1.0 out of 5 stars, sorry,1 star,0.6341733336448669
60, 1.0 out of 5 stars, please dont by,1 star,0.5044005513191223
60, 2.0 out of 5 stars, nothing,1 star,0.6086300611495972
61,5.0 out of 5 stars,totally worthy product i loved it,5 stars,0.9025580286979675
61, 5.0 out of 5 stars, very comfortable to use,5 stars,0.862662672996521
61, 5.0 out of 5 stars, go for it,5 stars,0.6479388475418091
61, 5.0 out of 5 stars, best for me,5 stars,0.8879976868629456
61, 5.0 out of 5 stars, delightful,5 stars,0.9270786643028259
61, 5.0 out of 5 stars, nice fit,5 stars,0.705150306224823
61, 1.0 out of 5 stars, poor quality,1 star,0.8295193314552307
61, 5.0 out of 5 stars, amazing shoes,5 stars,0.9513400197029114
61, 5.0 out of 5 stars, amazing experience,5 stars,0.9594951272010803
61, 5.0 out of 5 stars, comfortable shoes,5 stars,0.6879724264144897
62,3.0 out of 5 stars,quality not as good as in pictures,3 stars,0.5170873999595642
62, 1.0 out of 5 stars, dont buy,1 star,0.7622948884963989
62, 5.0 out of 5 stars, rd time replacement without box packing but condition is good,4 stars,0.5105437636375427
62, 5.0 out of 5 stars, really good for a rainy day,5 stars,0.711399495601654
62, 4.0 out of 5 stars, worth to buy it,5 stars,0.8055862188339233
62, 4.0 out of 5 stars, ok ok,4 stars,0.4405730664730072
62, 1.0 out of 5 stars, overall good,4 stars,0.7199835777282715
62, 4.0 out of 5 stars, worth buying,5 stars,0.7814589142799377
62, 5.0 out of 5 stars, best quality with best price,5 stars,0.9591224789619446
62, 5.0 out of 5 stars, sorry,1 star,0.6341733336448669
63,4.0 out of 5 stars,amazing,5 stars,0.9609782695770264
63, 1.0 out of 5 stars, low product,1 star,0.35797688364982605
63, 1.0 out of 5 stars, service is not good,1 star,0.7361407279968262
63, 5.0 out of 5 stars, look very awesome shoes fit as expected,5 stars,0.9370987415313721
63, 2.0 out of 5 stars, not comfortable,1 star,0.544911801815033
63, 3.0 out of 5 stars, shoes display is different from which i got,5 stars,0.4360935389995575
63, 2.0 out of 5 stars, mostly of you can afford more than the price of this shoe go for others,3 stars,0.32329481840133667
63, 1.0 out of 5 stars, waste of money,1 star,0.8290979862213135
63, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
63, 5.0 out of 5 stars, good and colour is as per the pic,5 stars,0.6648138761520386
64,4.0 out of 5 stars,expensive,1 star,0.5212527513504028
64, 1.0 out of 5 stars, dreadful experience,1 star,0.7350215911865234
64, 5.0 out of 5 stars, unbelievably great,5 stars,0.9272801280021667
64, 5.0 out of 5 stars, as expected good quality and petent is shinning,5 stars,0.8140135407447815
64, 2.0 out of 5 stars, not good as expected ,1 star,0.4454808831214905
64, 5.0 out of 5 stars, good looking,5 stars,0.509850800037384
64, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
64, 4.0 out of 5 stars, good as expected,5 stars,0.7174083590507507
64, 5.0 out of 5 stars, perfect for party wear,5 stars,0.9067529439926147
64, 5.0 out of 5 stars, star,5 stars,0.7061735987663269
65,1.0 out of 5 stars,left leg shoes is perfect but the another one is small,4 stars,0.48434844613075256
65, 4.0 out of 5 stars, stylish look good material in rs,5 stars,0.5364013314247131
65, 5.0 out of 5 stars, nice to fit,5 stars,0.67780601978302
66,1.0 out of 5 stars,defective item,1 star,0.7643419504165649
66, 4.0 out of 5 stars, the product is a must for people with cast,5 stars,0.8039640188217163
66, 1.0 out of 5 stars,  known brand in this filed but i had a bad experience by buying from amazon,1 star,0.29624852538108826
66, 4.0 out of 5 stars, good to go,5 stars,0.5541735291481018
66, 5.0 out of 5 stars, great product if you have cast for long time   days or greater ,5 stars,0.8057063221931458
66, 1.0 out of 5 stars, refund still not processed,1 star,0.7319936752319336
66, 1.0 out of 5 stars, flexible your exchage policy atleast for this product,5 stars,0.7268301844596863
66, 5.0 out of 5 stars, great support for your injured leg in cast,5 stars,0.8439443111419678
66, 5.0 out of 5 stars, ok,4 stars,0.45046597719192505
66, 4.0 out of 5 stars, worth buying,5 stars,0.7814589142799377
67,1.0 out of 5 stars,defective product in second time as well,1 star,0.6328310370445251
67, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
68,5.0 out of 5 stars,very comfortable stylish and light shoes at an affordable price,5 stars,0.8383006453514099
68, 2.0 out of 5 stars, not now,1 star,0.5812283754348755
68, 5.0 out of 5 stars, recommended,5 stars,0.7908487915992737
68, 5.0 out of 5 stars, very good product,5 stars,0.8575654029846191
68, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
68, 3.0 out of 5 stars, overall its ok,4 stars,0.5888386368751526
68, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
68, 4.0 out of 5 stars, vary comfortable,3 stars,0.30707848072052
68, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
68, 3.0 out of 5 stars, poor quality,1 star,0.8295193314552307
69,5.0 out of 5 stars,easy  comfortable,5 stars,0.7943819165229797
69, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
69, 1.0 out of 5 stars, not durable bad purchase,1 star,0.6795481443405151
69, 2.0 out of 5 stars, bad experience,1 star,0.7959561944007874
69, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
69, 4.0 out of 5 stars, nice product,5 stars,0.6937230825424194
69, 4.0 out of 5 stars, great footware,5 stars,0.9012842178344727
69, 5.0 out of 5 stars, value of money,5 stars,0.7127645015716553
69, 4.0 out of 5 stars, nice product,5 stars,0.6937230825424194
69, 1.0 out of 5 stars, colour issue,5 stars,0.26549190282821655
70,3.0 out of 5 stars,average products,3 stars,0.8328545689582825
70, 3.0 out of 5 stars, size description,5 stars,0.40774407982826233
70, 4.0 out of 5 stars, size different and good quality,5 stars,0.7995830178260803
70, 4.0 out of 5 stars, value for money,5 stars,0.6624334454536438
70, 4.0 out of 5 stars, product is justified the price,5 stars,0.4314578175544739
70, 5.0 out of 5 stars, the best thing to buy at a low price,5 stars,0.9598580002784729
70, 2.0 out of 5 stars, slightly disappointed,3 stars,0.43943774700164795
70, 4.0 out of 5 stars, good product,5 stars,0.6334669589996338
70, 3.0 out of 5 stars, size is different between combo shoes,5 stars,0.27957069873809814
70, 3.0 out of 5 stars, product good on this price but you felt problems like colour issues and size,4 stars,0.5954194664955139
71,3.0 out of 5 stars,not good for feet,1 star,0.4278780519962311
71, 5.0 out of 5 stars, nice shoe reasonable price,5 stars,0.6434564590454102
71, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
72,5.0 out of 5 stars,good sandak for rainy seasons,4 stars,0.48407307267189026
72, 4.0 out of 5 stars, air passing,5 stars,0.4653806984424591
73,5.0 out of 5 stars,very nice,5 stars,0.8674944639205933
73, 5.0 out of 5 stars, quality,5 stars,0.8053585290908813
73, 4.0 out of 5 stars, nice shoes,5 stars,0.6508151292800903
73, 3.0 out of 5 stars, not good but not bad,3 stars,0.3421595096588135
73, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
73, 1.0 out of 5 stars, seems like poor quality of shoe lookwise it is okay,3 stars,0.7227527499198914
73, 5.0 out of 5 stars, hum bol rahe toh le lo,1 star,0.28949102759361267
73, 1.0 out of 5 stars, cheap quality,1 star,0.6473367810249329
73, 5.0 out of 5 stars, awesome quality,5 stars,0.9428853988647461
73, 5.0 out of 5 stars, kraasa is a perfect outfit,5 stars,0.9356931447982788
74,1.0 out of 5 stars,quality of product,5 stars,0.8108927607536316
74, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
75,5.0 out of 5 stars,comfortable and worth the buy,5 stars,0.8241528272628784
75, 4.0 out of 5 stars, best running shoes,5 stars,0.9427900314331055
75, 1.0 out of 5 stars, very uncomfortable,1 star,0.7613740563392639
75, 1.0 out of 5 stars, cheap material,1 star,0.6367294192314148
75, 1.0 out of 5 stars, shoes are dirty,1 star,0.5765092968940735
75, 5.0 out of 5 stars, goldstar mens running shoes,5 stars,0.7981327176094055
75, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
75, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
75, 5.0 out of 5 stars, loss money,1 star,0.6552554368972778
75, 1.0 out of 5 stars, bad,1 star,0.7721864581108093
76,1.0 out of 5 stars,,5 stars,0.46193116903305054
76, 2.0 out of 5 stars, pairs no ,1 star,0.39853614568710327
76, 5.0 out of 5 stars, ,5 stars,0.46193116903305054
76, 1.0 out of 5 stars, bad seller,1 star,0.8419756293296814
76, 5.0 out of 5 stars, very good,5 stars,0.8276106715202332
76, 4.0 out of 5 stars, decent,4 stars,0.5424792170524597
76, 1.0 out of 5 stars, quality issue,5 stars,0.4201212525367737
76, 1.0 out of 5 stars, can definetly work upon the quality of material,5 stars,0.609117865562439
76, 3.0 out of 5 stars, best app for shopping,5 stars,0.9176410436630249
76, 5.0 out of 5 stars, value for money product,5 stars,0.6815097332000732
77,4.0 out of 5 stars,comfortable fit stylish,5 stars,0.7260366082191467
77, 5.0 out of 5 stars, formalscumsemiformals,5 stars,0.5486003756523132
77, 5.0 out of 5 stars, if you have found ityou have come to the right shoe,5 stars,0.6845074892044067
77, 5.0 out of 5 stars, worth the price,5 stars,0.7880184054374695
77, 4.0 out of 5 stars, okay,3 stars,0.8944447040557861
77, 5.0 out of 5 stars, worth buying,5 stars,0.7814589142799377
77, 1.0 out of 5 stars, terrible product,1 star,0.9033910036087036
77, 3.0 out of 5 stars, good,5 stars,0.5337613821029663
77, 4.0 out of 5 stars, perfect fitting ,5 stars,0.9365924596786499
77, 4.0 out of 5 stars, worth full product,5 stars,0.8482493758201599
78,5.0 out of 5 stars,nice,5 stars,0.6637264490127563
78, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
78, 5.0 out of 5 stars, very good product and value for the money,5 stars,0.8250175714492798
78, 2.0 out of 5 stars, poor,1 star,0.7236613035202026
78, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
78, 1.0 out of 5 stars, disappointed with asian,1 star,0.3159889280796051
78, 3.0 out of 5 stars, different model shoes,5 stars,0.5135330557823181
78, 5.0 out of 5 stars, great,5 stars,0.883703351020813
78, 4.0 out of 5 stars, weight its really a light weight shoes,5 stars,0.7433602809906006
78, 5.0 out of 5 stars, very nice product,5 stars,0.8771629929542542
79,2.0 out of 5 stars,poor quality,1 star,0.8295193314552307
79, 1.0 out of 5 stars, not recommend,1 star,0.5937703251838684
79, 1.0 out of 5 stars, its damaged,1 star,0.37379366159439087
80,3.0 out of 5 stars,review after purchase,5 stars,0.35999029874801636
80, 4.0 out of 5 stars, lite weight good quality,5 stars,0.6994454860687256
80, 4.0 out of 5 stars, it looks beautiful ,5 stars,0.852947473526001
80, 4.0 out of 5 stars, excellent,5 stars,0.9499454498291016
80, 1.0 out of 5 stars, for quality,5 stars,0.633867621421814
80, 1.0 out of 5 stars, worst money dont bye,1 star,0.9023424983024597
80, 5.0 out of 5 stars, bad,1 star,0.7721864581108093
80, 1.0 out of 5 stars, worst quality,1 star,0.9062523245811462
